nm0000020	Henry Fonda	1905	1982	actor,producer,soundtrack	tt0032551,tt0051207,tt0082846,tt0050083
nm0000021	Joan Fontaine	1917	2013	actress,soundtrack,producer	tt0034248,tt0035751,tt0032976,tt0040536
nm0000022	Clark Gable	1901	1960	actor,soundtrack,producer	tt0023382,tt0025316,tt0031381,tt0026752
nm0000023	Judy Garland	1922	1969	soundtrack,actress	tt0047522,tt0055031,tt0032138,tt0037059
nm0000024	John Gielgud	1904	2000	actor,writer,director	tt0071877,tt0082031,tt0117631,tt0045943
nm0000025	Jerry Goldsmith	1929	2004	music_department,soundtrack,composer	tt0117731,tt0077269,tt0112715,tt0119488
nm0000026	Cary Grant	1904	1986	actor,soundtrack,producer	tt0048728,tt0053125,tt0056923,tt0034248
nm0000027	Alec Guinness	1914	2000	actor,soundtrack,writer	tt0076759,tt0051739,tt0050212,tt0041546
nm0000028	Rita Hayworth	1918	1987	actress,soundtrack,producer	tt0036723,tt0046076,tt0040525,tt0038559
nm0000029	Margaux Hemingway	1954	1996	actress,miscellaneous	tt0074802,tt0110138,tt0102122,tt0077800
nm0000030	Audrey Hepburn	1929	1993	actress,soundtrack	tt0046250,tt0054698,tt0058385,tt0056923
nm0000031	Katharine Hepburn	1907	2003	actress,soundtrack,writer	tt0082846,tt0032904,tt0043265,tt0063227
nm0000032	Charlton Heston	1923	2008	actor,director,writer	tt0049833,tt0070723,tt0063442,tt0052618
nm0000033	Alfred Hitchcock	1899	1980	director,producer,actor	tt0052357,tt0053125,tt0054215,tt0056869
nm0000034	William Holden	1918	1981	actor,soundtrack	tt0074958,tt0043014,tt0047437,tt0046359
nm0000035	James Horner	1953	2015	music_department,soundtrack,composer	tt0090633,tt0120338,tt0120746,tt0499549
nm0000036	Buster Keaton	1895	1966	actor,writer,director	tt0015324,tt0017925,tt0016332,tt0019421
nm0000037	Gene Kelly	1912	1996	soundtrack,actor,director	tt0045152,tt0053946,tt0041716,tt0043278
nm0000038	Grace Kelly	1929	1982	actress,soundtrack	tt0046912,tt0047396,tt0046874,tt0048728
nm0000039	Deborah Kerr	1921	2007	actress,soundtrack	tt0045793,tt0050105,tt0039192,tt0049408
nm0000040	Stanley Kubrick	1928	1999	writer,director,producer	tt0072684,tt0120663,tt0066921,tt0062622
nm0000041	Akira Kurosawa	1910	1998	writer,director,assistant_director	tt0051808,tt0080979,tt0057565,tt0089881
nm0000042	Alan Ladd	1913	1964	actor,producer,camera_department	tt0039056,tt0046303,tt0038369,tt0035432
nm0000043	Veronica Lake	1922	1973	actress,soundtrack,producer	tt0034881,tt0034240,tt0038369,tt0035432
nm0000044	Burt Lancaster	1913	1994	actor,producer,miscellaneous	tt0051036,tt0045793,tt0080388,tt0053793
nm0000045	Bruce Lee	1940	1973	actor,writer,miscellaneous	tt0068767,tt0070034,tt0067824,tt0068935
nm0000046	Vivien Leigh	1913	1967	actress,soundtrack,writer	tt0031381,tt0034272,tt0044081,tt0033238
nm0000047	Sophia Loren	1934	\N	actress,soundtrack	tt0054749,tt0058335,tt0076085,tt0060121
nm0000048	Peter Lorre	1904	1964	actor,soundtrack,writer	tt0033870,tt0022100,tt0034583,tt0036613
nm0000049	Henry Mancini	1924	1994	music_department,soundtrack,composer	tt0383216,tt0085101,tt0054698,tt0057413
nm0000050	Groucho Marx	1890	1977	soundtrack,actor,writer	tt0028772,tt0026778,tt0023969,tt0023027
nm0000051	James Mason	1909	1984	actor,producer,writer	tt0047522,tt0084855,tt0056193,tt0053125
nm0000052	Marcello Mastroianni	1924	1996	actor,producer,soundtrack	tt0091113,tt0056801,tt0053779,tt0076085
nm0000053	Robert Mitchum	1917	1997	actor,soundtrack,producer	tt0039689,tt0056197,tt0048424,tt0055824
nm0000054	Marilyn Monroe	1926	1962	soundtrack,actress,writer	tt0048605,tt0053291,tt0050861,tt0045810
nm0000055	Alfred Newman	1900	1970	music_department,composer,soundtrack	tt0056085,tt0049408,tt0065377,tt0042192
nm0000056	Paul Newman	1925	2008	actor,producer,director	tt0054997,tt0257044,tt0061512,tt0084855
nm0000057	David Niven	1910	1983	actor,producer,soundtrack	tt0074937,tt0057413,tt0052182,tt0061452
nm0000058	Maureen O'Hara	1920	2015	actress,soundtrack	tt0041149,tt0039628,tt0055277,tt0045061
nm0000059	Laurence Olivier	1907	1989	actor,producer,director	tt0069281,tt0074860,tt0032976,tt0077269
nm0000060	Gregory Peck	1916	2003	actor,producer,soundtrack	tt0046250,tt0077269,tt0038109,tt0056592
nm0000061	Tyrone Power	1914	1958	actor,soundtrack,producer	tt0042256,tt0051201,tt0034405,tt0043959
nm0000062	Elvis Presley	1935	1977	soundtrack,actor,music_department	tt0053848,tt0056585,tt0056023,tt0054692
nm0000063	Anthony Quinn	1915	2001	actor,producer,soundtrack	tt0056172,tt0064952,tt0057831,tt0049456
nm0000064	Edward G. Robinson	1893	1973	actor,soundtrack,writer	tt0070723,tt0036775,tt0038991,tt0040506
nm0000065	Nino Rota	1911	1979	composer,soundtrack,music_department	tt0068646,tt0063518,tt0071562,tt0056801
nm0000066	Jane Russell	1921	2011	actress,soundtrack,producer	tt0040679,tt0043643,tt0043476,tt0045810
nm0000067	Miklós Rózsa	1907	1995	music_department,composer,soundtrack	tt0038109,tt0036775,tt0037884,tt0052618
nm0000068	Randolph Scott	1898	1987	actor,producer,soundtrack	tt0027630,tt0029284,tt0026942,tt0051047
nm0000069	Frank Sinatra	1915	1998	soundtrack,actor,producer	tt0048347,tt0056218,tt0052218,tt0045793
nm0000070	Max Steiner	1888	1971	music_department,composer,soundtrack	tt0034583,tt0036613,tt0031381,tt0040897
nm0000071	James Stewart	1908	1997	actor,soundtrack,director	tt0032904,tt0052561,tt0052357,tt0031679
nm0000072	Elizabeth Taylor	1932	2011	actress,soundtrack,producer	tt0056937,tt0051459,tt0053318,tt0061184
nm0000073	Shirley Temple	1928	2014	actress,soundtrack,writer	tt0016029,tt0028118,tt0030657,tt0031580
nm0000074	Gene Tierney	1920	1991	actress,soundtrack	tt0037008,tt0035979,tt0039420,tt0037865
nm0000075	Spencer Tracy	1900	1967	actor,soundtrack	tt0061735,tt0053946,tt0055031,tt0047849
nm0000076	François Truffaut	1932	1984	writer,director,producer	tt0055032,tt0053198,tt0075860,tt0070460
nm0000077	Franz Waxman	1906	1967	music_department,composer,soundtrack	tt0043014,tt0034248,tt0032976,tt0026138
nm0000078	John Wayne	1907	1979	actor,producer,soundtrack	tt0056217,tt0065126,tt0031971,tt0053580
nm0000079	Raquel Welch	1940	\N	actress,soundtrack,producer	tt0061653,tt0072281,tt0070291,tt0066115
nm0000080	Orson Welles	1915	1985	actor,director,writer	tt0052311,tt0038991,tt0033467,tt0040525
nm0000081	Natalie Wood	1938	1981	actress,soundtrack,music_department	tt0085271,tt0048545,tt0055614,tt0055471
nm0000082	Victor Young	1900	1956	music_department,soundtrack,composer	tt3315342,tt0119094,tt0045061,tt0048960
nm0000083	Alan Miller	\N	\N	editor,writer,director	tt5969604,tt0320978,tt0424773,tt0969216
nm0000084	Gong Li	1965	\N	actress,producer	tt0473444,tt0397535,tt0430357,tt0101640
nm0000085	Henner Hofmann	1950	\N	cinematographer,producer,camera_department	tt0113482,tt0097738,tt0097523,tt1825758
nm0000086	Louis de Funès	1914	1983	actor,writer,soundtrack	tt0083109,tt0074103,tt0079200,tt0069747
nm0000087	Elena Koreneva	1953	\N	actress,casting_director,soundtrack	tt0122969,tt0080912,tt7529350,tt5847740
nm0000088	Aleksey Korenev	1927	1995	director,writer,assistant_director	tt0191104,tt0068304,tt0100069,tt0063752
nm0000089	Richard Paul	1940	1998	actor,soundtrack	tt0088529,tt0075489,tt0086765,tt0117318
nm0000090	Armin Mueller-Stahl	1930	\N	actor,director,writer	tt0765443,tt0117631,tt0139809,tt0963178
nm0000091	Gérard Pirès	1942	\N	director,writer,actor	tt0374627,tt0064297,tt0152930,tt0282552
nm0000092	John Cleese	1939	\N	actor,writer,producer	tt0095159,tt0085959,tt0071853,tt0063929
nm0000093	Brad Pitt	1963	\N	actor,producer,soundtrack	tt0114746,tt1210166,tt0356910,tt2935510
nm0000094	J. Reifel	\N	\N	writer	tt0118631,tt0118886,tt0117915,tt0116030
nm0000095	Woody Allen	1935	\N	writer,director,actor	tt0079522,tt0075686,tt0091167,tt0097123
nm0000096	Gillian Anderson	1968	\N	actress,producer,soundtrack	tt0455590,tt0106179,tt0442632,tt2294189
nm0000097	Pamela Anderson	1967	\N	actress,producer,director	tt0115624,tt0426592,tt0267913,tt0306047
nm0000098	Jennifer Aniston	1969	\N	actress,producer,soundtrack	tt1723121,tt0108778,tt3442006,tt0279113
nm0000099	Patricia Arquette	1968	\N	actress,soundtrack,director	tt0412175,tt0108399,tt0145531,tt1065073
nm0000100	Rowan Atkinson	1955	\N	actor,writer,producer	tt0110357,tt1634122,tt0274166,tt0118689
